post_id,rugby_ignite_url,team_a,team_b,date,season,home_points,away_points,match_status,competition_name
3818,https://rugbyignite.co.za/fixture/2023/3818/,Rondebosch Boys High School,Bishops,2023-06-10,2023,8,13,migrated,
3819,https://rugbyignite.co.za/fixture/2023/3819/,SACS,Wynberg Boys' High School,2023-06-10,2023,17,30,migrated,
3821,https://rugbyignite.co.za/fixture/2023/3821/,Strand High School,Swartland High School,2023-07-19,2023,17,15,migrated,
3822,https://rugbyignite.co.za/fixture/2023/3822/,Hoerskool Durbanville,SACS,2023-07-22,2023,22,22,migrated,
3823,https://rugbyignite.co.za/fixture/2023/3823/,Hoërskool Outeniqua,Paarl Gimnasium,2023-07-22,2023,10,10,migrated,
3824,https://rugbyignite.co.za/fixture/2023/3824/,Paarl Boys High,Boland Landbou,2023-07-22,2023,22,26,migrated,
3825,https://rugbyignite.co.za/fixture/2023/3825/,Paul Roos Gimnasium,Hoer Landbouschool Oakdale,2023-07-22,2023,27,15,migrated,
3826,https://rugbyignite.co.za/fixture/2023/3826/,Stellenberg High School,Rondebosch Boys High School,2023-07-22,2023,20,17,migrated,
3827,https://rugbyignite.co.za/fixture/2023/3827/,Worcester Gymnasium,Parel Vallei High School,2023-07-22,2023,28,3,migrated,
3828,https://rugbyignite.co.za/fixture/2023/3828/,Drostdy,Hoer Landbouschool Oakdale,2023-07-29,2023,24,31,migrated,
3829,https://rugbyignite.co.za/fixture/2023/3829/,Hoërskool Outeniqua,Stellenberg High School,2023-07-29,2023,10,8,migrated,
3830,https://rugbyignite.co.za/fixture/2023/3830/,Paarl Boys High,Bishops,2023-07-29,2023,22,12,migrated,
3831,https://rugbyignite.co.za/fixture/2023/3831/,Paarl Gimnasium,Rondebosch Boys High School,2023-07-29,2023,41,7,migrated,
3832,https://rugbyignite.co.za/fixture/2023/3832/,SACS,Boland Landbou,2023-07-29,2023,22,32,migrated,
3834,https://rugbyignite.co.za/fixture/2023/3834/,Boland Landbou,Paul Roos Gimnasium,2023-08-05,2023,28,12,migrated,
3835,https://rugbyignite.co.za/fixture/2023/3835/,Hoerskool Durbanville,Brackenfell High School,2023-08-05,2023,45,10,migrated,
3836,https://rugbyignite.co.za/fixture/2023/3836/,Paarl Gimnasium,Paarl Boys High,2023-08-05,2023,20,17,migrated,
3837,https://rugbyignite.co.za/fixture/2023/3837/,Parel Vallei High School,Milnerton High School,2023-08-05,2023,24,26,migrated,
3838,https://rugbyignite.co.za/fixture/2023/3838/,Bishops,Wynberg Boys' High School,2023-08-12,2023,20,27,migrated,
3839,https://rugbyignite.co.za/fixture/2023/3839/,Hoërskool Outeniqua,Drostdy,2023-08-12,2023,38,19,migrated,
3840,https://rugbyignite.co.za/fixture/2023/3840/,Rondebosch Boys High School,SACS,2023-08-12,2023,29,21,migrated,
3841,https://rugbyignite.co.za/fixture/2023/3841/,Hoer Landbouschool Oakdale,Boland Landbou,2023-08-19,2023,11,17,migrated,
3842,https://rugbyignite.co.za/fixture/2023/3842/,SACS,Bishops,2023-08-19,2023,25,27,migrated,
3843,https://rugbyignite.co.za/fixture/2023/3843/,Wynberg Boys' High School,Rondebosch Boys High School,2023-08-19,2023,20,21,migrated,
3844,https://rugbyignite.co.za/fixture/2023/3844/,Bishops,Rondebosch Boys High School,2023-08-26,2023,35,36,migrated,
3845,https://rugbyignite.co.za/fixture/2023/3845/,Hoerskool Durbanville,Stellenberg High School,2023-08-26,2023,12,21,migrated,
3846,https://rugbyignite.co.za/fixture/2023/3846/,Wynberg Boys' High School,SACS,2023-08-26,2023,36,14,migrated,
3848,https://rugbyignite.co.za/fixture/2023/3848/,Ligbron,HTS Middelburg,2023-02-25,2023,20,20,migrated,
3849,https://rugbyignite.co.za/fixture/2023/3849/,Die Anker,Marais Viljoen,2023-03-04,2023,22,12,migrated,
3850,https://rugbyignite.co.za/fixture/2023/3850/,EG Jansen,Ligbron,2023-03-04,2023,57,14,migrated,
3851,https://rugbyignite.co.za/fixture/2023/3851/,Heidelberg,Hoër Volkskool Potchefstroom,2023-03-04,2023,39,3,migrated,
3852,https://rugbyignite.co.za/fixture/2023/3852/,Helpmekaar,Welkom Gimnasium,2023-03-04,2023,16,25,migrated,
3853,https://rugbyignite.co.za/fixture/2023/3853/,Secunda,Hoërskool Nelspruit,2023-03-04,2023,15,0,migrated,
3854,https://rugbyignite.co.za/fixture/2023/3854/,Wesvalia,Lichtenburg,2023-03-04,2023,25,7,migrated,
3855,https://rugbyignite.co.za/fixture/2023/3855/,Die Anker,Montana,2023-03-11,2023,41,22,migrated,
3856,https://rugbyignite.co.za/fixture/2023/3856/,HTS Middelburg,Hoërskool Kempton Park,2023-03-11,2023,25,29,migrated,
3857,https://rugbyignite.co.za/fixture/2023/3857/,Heidelberg,Lichtenburg,2023-03-11,2023,13,3,migrated,
3858,https://rugbyignite.co.za/fixture/2023/3858/,Hoërskool Eldoraigne,Klerksdorp Hoërskool,2023-03-11,2023,47,7,migrated,
3859,https://rugbyignite.co.za/fixture/2023/3859/,Hoërskool Menlopark,Hoërskool Transvalia,2023-03-11,2023,22,13,migrated,
3860,https://rugbyignite.co.za/fixture/2023/3860/,Hoërskool Nelspruit,EG Jansen,2023-03-11,2023,0,41,migrated,
3861,https://rugbyignite.co.za/fixture/2023/3861/,Hoërskool Noordheuwel,Hoërskool Oos-Moot,2023-03-11,2023,48,7,migrated,
3862,https://rugbyignite.co.za/fixture/2023/3862/,Hoërskool Rustenburg,Hoërskool Hugenote,2023-03-11,2023,31,10,migrated,
3863,https://rugbyignite.co.za/fixture/2023/3863/,Middelburg High School,Wesvalia,2023-03-11,2023,25,8,migrated,
3864,https://rugbyignite.co.za/fixture/2023/3864/,Pretoria Boys High School,Garsfontein,2023-03-11,2023,21,44,migrated,
3865,https://rugbyignite.co.za/fixture/2023/3865/,St John’s College,St Benedict’s College,2023-03-11,2023,33,7,migrated,
3866,https://rugbyignite.co.za/fixture/2023/3866/,Zwartkop,Jeugland,2023-03-11,2023,17,10,migrated,
3867,https://rugbyignite.co.za/fixture/2023/3867/,Die Anker,Hoërskool Hugenote,2023-03-15,2023,36,0,migrated,
3868,https://rugbyignite.co.za/fixture/2023/3868/,Hoër Volkskool Potchefstroom,Hoërskool Oos-Moot,2023-03-15,2023,19,31,migrated,
3869,https://rugbyignite.co.za/fixture/2023/3869/,Lichtenburg,Marais Viljoen,2023-03-15,2023,31,32,migrated,
3870,https://rugbyignite.co.za/fixture/2023/3870/,Middelburg High School,Zwartkop,2023-03-15,2023,25,12,migrated,
3871,https://rugbyignite.co.za/fixture/2023/3871/,Montana,Hoërskool Rustenburg,2023-03-15,2023,20,24,migrated,
3872,https://rugbyignite.co.za/fixture/2023/3872/,EG Jansen,Hoërskool Menlopark,2023-03-17,2023,33,24,migrated,
3873,https://rugbyignite.co.za/fixture/2023/3873/,HTS Middelburg,Hoërskool Eldoraigne,2023-03-17,2023,12,52,migrated,
3874,https://rugbyignite.co.za/fixture/2023/3874/,Hoërskool Transvalia,Hoërskool Nelspruit,2023-03-17,2023,32,27,migrated,
3875,https://rugbyignite.co.za/fixture/2023/3875/,Klerksdorp Hoërskool,Hoërskool Kempton Park,2023-03-17,2023,3,31,migrated,
3876,https://rugbyignite.co.za/fixture/2023/3876/,Afrikaanse Hoër Seunskool,Helpmekaar,2023-03-18,2023,41,33,migrated,
3877,https://rugbyignite.co.za/fixture/2023/3877/,St Stithians College,Pretoria Boys High School,2023-03-22,2023,0,66,migrated,
3878,https://rugbyignite.co.za/fixture/2023/3878/,Hoër Volkskool Potchefstroom,Hoërskool Noordheuwel,2023-03-23,2023,0,76,migrated,
3879,https://rugbyignite.co.za/fixture/2023/3879/,Hoërskool Hugenote,Montana,2023-03-23,2023,14,27,migrated,
3880,https://rugbyignite.co.za/fixture/2023/3880/,Hoërskool Rustenburg,Die Anker,2023-03-23,2023,25,12,migrated,
3881,https://rugbyignite.co.za/fixture/2023/3881/,Jeugland,Middelburg High School,2023-03-23,2023,25,23,migrated,
3882,https://rugbyignite.co.za/fixture/2023/3882/,Lichtenburg,Potchefstroom Gimnasium,2023-03-23,2023,28,12,migrated,
3883,https://rugbyignite.co.za/fixture/2023/3883/,Marais Viljoen,Heidelberg,2023-03-23,2023,15,12,migrated,
3884,https://rugbyignite.co.za/fixture/2023/3884/,Zwartkop,Wesvalia,2023-03-23,2023,6,28,migrated,
3885,https://rugbyignite.co.za/fixture/2023/3885/,King Edward VII School,St Benedict’s College,2023-03-25,2023,43,10,migrated,
3886,https://rugbyignite.co.za/fixture/2023/3886/,St John’s College,St Alban’s College,2023-03-25,2023,29,24,migrated,
3887,https://rugbyignite.co.za/fixture/2023/3887/,Ben Vorster,Klerksdorp Hoërskool,2023-03-28,2023,7,15,migrated,
3888,https://rugbyignite.co.za/fixture/2023/3888/,St Alban’s College,St Benedict’s College,2023-04-01,2023,20,25,migrated,
3889,https://rugbyignite.co.za/fixture/2023/3889/,Afrikaanse Hoër Seunskool,Garsfontein,2023-04-15,2023,38,45,migrated,
3890,https://rugbyignite.co.za/fixture/2023/3890/,Hoër Volkskool Potchefstroom,Hoërskool Hugenote,2023-04-15,2023,5,35,migrated,
3891,https://rugbyignite.co.za/fixture/2023/3891/,Hoërskool Kempton Park,Hoërskool Eldoraigne,2023-04-15,2023,48,26,migrated,
3892,https://rugbyignite.co.za/fixture/2023/3892/,Hoërskool Menlopark,Hoërskool Nelspruit,2023-04-15,2023,64,0,migrated,
3893,https://rugbyignite.co.za/fixture/2023/3893/,Hoërskool Noordheuwel,Die Anker,2023-04-15,2023,69,22,migrated,
3894,https://rugbyignite.co.za/fixture/2023/3894/,Hoërskool Oos-Moot,Hoërskool Rustenburg,2023-04-15,2023,37,30,migrated,
3895,https://rugbyignite.co.za/fixture/2023/3895/,Hoërskool Transvalia,EG Jansen,2023-04-15,2023,13,40,migrated,
3896,https://rugbyignite.co.za/fixture/2023/3896/,Jeugland,Potchefstroom Gimnasium,2023-04-15,2023,24,32,migrated,
3897,https://rugbyignite.co.za/fixture/2023/3897/,King Edward VII School,Pretoria Boys High School,2023-04-15,2023,28,19,migrated,
3898,https://rugbyignite.co.za/fixture/2023/3898/,Klerksdorp Hoërskool,HTS Middelburg,2023-04-15,2023,22,17,migrated,
3899,https://rugbyignite.co.za/fixture/2023/3899/,Middelburg High School,Marais Viljoen,2023-04-15,2023,24,11,migrated,
3900,https://rugbyignite.co.za/fixture/2023/3900/,Wesvalia,Heidelberg,2023-04-15,2023,29,30,migrated,
3901,https://rugbyignite.co.za/fixture/2023/3901/,Zwartkop,Lichtenburg,2023-04-15,2023,21,34,migrated,
3902,https://rugbyignite.co.za/fixture/2023/3902/,Die Anker,Wesvalia,2023-04-22,2023,30,24,migrated,
3903,https://rugbyignite.co.za/fixture/2023/3903/,EG Jansen,Hoërskool Kempton Park,2023-04-22,2023,48,10,migrated,
3904,https://rugbyignite.co.za/fixture/2023/3904/,Hoër Volkskool Potchefstroom,Jeugland,2023-04-22,2023,26,41,migrated,
3905,https://rugbyignite.co.za/fixture/2023/3905/,Hoërskool Hugenote,Potchefstroom Gimnasium,2023-04-22,2023,22,15,migrated,
3906,https://rugbyignite.co.za/fixture/2023/3906/,Hoërskool Menlopark,Hoërskool Eldoraigne,2023-04-22,2023,33,33,migrated,
3907,https://rugbyignite.co.za/fixture/2023/3907/,Hoërskool Nelspruit,HTS Middelburg,2023-04-22,2023,31,12,migrated,
3908,https://rugbyignite.co.za/fixture/2023/3908/,Hoërskool Noordheuwel,Heidelberg,2023-04-22,2023,29,17,migrated,
3909,https://rugbyignite.co.za/fixture/2023/3909/,Hoërskool Oos-Moot,Middelburg High School,2023-04-22,2023,29,10,migrated,
3910,https://rugbyignite.co.za/fixture/2023/3910/,Hoërskool Rustenburg,Marais Viljoen,2023-04-22,2023,19,18,migrated,
3911,https://rugbyignite.co.za/fixture/2023/3911/,Hoërskool Transvalia,Klerksdorp Hoërskool,2023-04-22,2023,25,15,migrated,
3912,https://rugbyignite.co.za/fixture/2023/3912/,Montana,Lichtenburg,2023-04-22,2023,21,24,migrated,
3913,https://rugbyignite.co.za/fixture/2023/3913/,Pietersburg Hoërskool,Secunda,2023-04-22,2023,16,17,migrated,
3914,https://rugbyignite.co.za/fixture/2023/3914/,Pretoria Boys High School,Maritzburg College,2023-04-22,2023,15,47,migrated,
3915,https://rugbyignite.co.za/fixture/2023/3915/,Garsfontein,Hoërskool Waterkloof,2023-05-06,2023,50,21,migrated,
3916,https://rugbyignite.co.za/fixture/2023/3916/,HTS Middelburg,Hoërskool Kempton Park,2023-05-06,2023,25,32,migrated,
3917,https://rugbyignite.co.za/fixture/2023/3917/,Helpmekaar,Hoërskool Menlopark,2023-05-06,2023,73,15,migrated,
3918,https://rugbyignite.co.za/fixture/2023/3918/,Hoërskool Monument,Hoërskool Nelspruit,2023-05-06,2023,41,20,migrated,
3919,https://rugbyignite.co.za/fixture/2023/3919/,Hoërskool Transvalia,Klerksdorp Hoërskool,2023-05-06,2023,43,17,migrated,
3920,https://rugbyignite.co.za/fixture/2023/3920/,St Alban’s College,Pretoria Boys High School,2023-05-06,2023,7,34,migrated,
3921,https://rugbyignite.co.za/fixture/2023/3921/,St Stithians College,St Benedict’s College,2023-05-06,2023,17,26,migrated,
3922,https://rugbyignite.co.za/fixture/2023/3922/,Afrikaanse Hoër Seunskool,King Edward VII School,2023-05-13,2023,43,20,migrated,
3923,https://rugbyignite.co.za/fixture/2023/3923/,Helpmekaar,Hoërskool Noordheuwel,2023-05-13,2023,42,32,migrated,
3924,https://rugbyignite.co.za/fixture/2023/3924/,Hoër Volkskool Potchefstroom,DF Malan,2023-05-13,2023,45,0,migrated,
3925,https://rugbyignite.co.za/fixture/2023/3925/,Hoërskool Kempton Park,Hoërskool Transvalia,2023-05-13,2023,20,28,migrated,
3926,https://rugbyignite.co.za/fixture/2023/3926/,Hoërskool Menlopark,Garsfontein,2023-05-13,2023,6,48,migrated,
3927,https://rugbyignite.co.za/fixture/2023/3927/,Hoërskool Nelspruit,Hoërskool Waterkloof,2023-05-13,2023,24,28,migrated,
3928,https://rugbyignite.co.za/fixture/2023/3928/,Klerksdorp Hoërskool,Lichtenburg,2023-05-13,2023,27,31,migrated,
3929,https://rugbyignite.co.za/fixture/2023/3929/,Marais Viljoen,EG Jansen,2023-05-13,2023,17,22,migrated,
3930,https://rugbyignite.co.za/fixture/2023/3930/,Merensky Landbou Akademie,Hoërskool Eldoraigne,2023-05-13,2023,32,22,migrated,
3931,https://rugbyignite.co.za/fixture/2023/3931/,Montana,Hoërskool Rustenburg,2023-05-13,2023,31,37,migrated,
3932,https://rugbyignite.co.za/fixture/2023/3932/,Secunda,Jeugland,2023-05-13,2023,38,21,migrated,
3933,https://rugbyignite.co.za/fixture/2023/3933/,St Stithians College,St John’s College,2023-05-13,2023,31,19,migrated,
3934,https://rugbyignite.co.za/fixture/2023/3934/,Zwartkop,HTS Middelburg,2023-05-13,2023,37,24,migrated,
3935,https://rugbyignite.co.za/fixture/2023/3935/,Ben Vorster,Ligbron,2023-05-20,2023,25,26,migrated,
3937,https://rugbyignite.co.za/fixture/2023/3937/,EG Jansen,Helpmekaar,2023-05-20,2023,24,15,migrated,
3938,https://rugbyignite.co.za/fixture/2023/3938/,HTS Middelburg,Middelburg High School,2023-05-20,2023,3,21,migrated,
3939,https://rugbyignite.co.za/fixture/2023/3939/,Heidelberg,Jeugland,2023-05-20,2023,33,27,migrated,
3940,https://rugbyignite.co.za/fixture/2023/3940/,Hoër Volkskool Potchefstroom,Wesvalia,2023-05-20,2023,28,28,migrated,
3941,https://rugbyignite.co.za/fixture/2023/3941/,Hoërskool Eldoraigne,Zwartkop,2023-05-20,2023,23,19,migrated,
3942,https://rugbyignite.co.za/fixture/2023/3942/,Hoërskool Hugenote,Lichtenburg,2023-05-20,2023,21,12,migrated,
3943,https://rugbyignite.co.za/fixture/2023/3943/,Hoërskool Noordheuwel,Hoërskool Monument,2023-05-20,2023,17,28,migrated,
3944,https://rugbyignite.co.za/fixture/2023/3944/,Hoërskool Transvalia,Montana,2023-05-20,2023,22,19,migrated,
3945,https://rugbyignite.co.za/fixture/2023/3945/,Hoërskool Waterkloof,Hoërskool Menlopark,2023-05-20,2023,37,6,migrated,
3946,https://rugbyignite.co.za/fixture/2023/3946/,King Edward VII School,Westville Boys' High School,2023-05-20,2023,33,14,migrated,
3947,https://rugbyignite.co.za/fixture/2023/3947/,Klerksdorp Hoërskool,Hoërskool Rustenburg,2023-05-20,2023,17,57,migrated,
3948,https://rugbyignite.co.za/fixture/2023/3948/,Marais Viljoen,Hoërskool Nelspruit,2023-05-20,2023,26,12,migrated,
3949,https://rugbyignite.co.za/fixture/2023/3949/,St Benedict’s College,Pretoria Boys High School,2023-05-20,2023,19,38,migrated,
3950,https://rugbyignite.co.za/fixture/2023/3950/,St Stithians College,St Alban’s College,2023-05-20,2023,31,24,migrated,
3952,https://rugbyignite.co.za/fixture/2023/3952/,Garsfontein,Marais Viljoen,2023-05-27,2023,64,12,migrated,
3953,https://rugbyignite.co.za/fixture/2023/3953/,Heidelberg,Hoërskool Hugenote,2023-05-27,2023,24,3,migrated,
3954,https://rugbyignite.co.za/fixture/2023/3954/,Hoërskool Kempton Park,Klerksdorp Hoërskool,2023-05-27,2023,57,7,migrated,
3955,https://rugbyignite.co.za/fixture/2023/3955/,Hoërskool Monument,Grey College,2023-05-27,2023,10,31,migrated,
3956,https://rugbyignite.co.za/fixture/2023/3956/,Hoërskool Nelspruit,Helpmekaar,2023-05-27,2023,12,39,migrated,
3957,https://rugbyignite.co.za/fixture/2023/3957/,Hoërskool Noordheuwel,Hoërskool Menlopark,2023-05-27,2023,72,13,migrated,
3958,https://rugbyignite.co.za/fixture/2023/3958/,Hoërskool Rustenburg,Middelburg High School,2023-05-27,2023,23,19,migrated,
3959,https://rugbyignite.co.za/fixture/2023/3959/,Hoërskool Waterkloof,EG Jansen,2023-05-27,2023,26,31,migrated,
3960,https://rugbyignite.co.za/fixture/2023/3960/,Jeugland,Ben Vorster,2023-05-27,2023,25,38,migrated,
3961,https://rugbyignite.co.za/fixture/2023/3961/,Ligbron,Hoërskool Oos-Moot,2023-05-27,2023,17,31,migrated,
3962,https://rugbyignite.co.za/fixture/2023/3962/,Montana,HTS Middelburg,2023-05-27,2023,24,16,migrated,
3963,https://rugbyignite.co.za/fixture/2023/3963/,Pietersburg Hoërskool,Hoërskool Eldoraigne,2023-05-27,2023,22,28,migrated,
3964,https://rugbyignite.co.za/fixture/2023/3964/,Pretoria Boys High School,Michaelhouse,2023-05-27,2023,19,34,migrated,
3965,https://rugbyignite.co.za/fixture/2023/3965/,Secunda,Lichtenburg,2023-05-27,2023,23,18,migrated,
3966,https://rugbyignite.co.za/fixture/2023/3966/,St Benedict’s College,St Alban’s College,2023-05-27,2023,17,14,migrated,
3967,https://rugbyignite.co.za/fixture/2023/3967/,St John’s College,King Edward VII School,2023-05-27,2023,6,31,migrated,
3968,https://rugbyignite.co.za/fixture/2023/3968/,Zwartkop,Hoërskool Transvalia,2023-05-27,2023,7,42,migrated,
3969,https://rugbyignite.co.za/fixture/2023/3969/,Hoërskool Hugenote,Ben Vorster,2023-06-03,2023,18,13,migrated,
3970,https://rugbyignite.co.za/fixture/2023/3970/,Hoërskool Monument,EG Jansen,2023-06-03,2023,17,41,migrated,
3971,https://rugbyignite.co.za/fixture/2023/3971/,Hoërskool Nelspruit,Hoërskool Noordheuwel,2023-06-03,2023,7,65,migrated,
3972,https://rugbyignite.co.za/fixture/2023/3972/,Hoërskool Oos-Moot,Heidelberg,2023-06-03,2023,33,32,migrated,
3973,https://rugbyignite.co.za/fixture/2023/3973/,Hoërskool Rustenburg,Zwartkop,2023-06-03,2023,29,22,migrated,
3974,https://rugbyignite.co.za/fixture/2023/3974/,Klerksdorp Hoërskool,Middelburg High School,2023-06-03,2023,25,43,migrated,
3975,https://rugbyignite.co.za/fixture/2023/3975/,Marais Viljoen,Helpmekaar,2023-06-03,2023,22,29,migrated,
3976,https://rugbyignite.co.za/fixture/2023/3976/,Montana,Hoërskool Kempton Park,2023-06-03,2023,27,28,migrated,
3977,https://rugbyignite.co.za/fixture/2023/3977/,Pietersburg Hoërskool,Hoër Volkskool Potchefstroom,2023-06-03,2023,23,24,migrated,
3978,https://rugbyignite.co.za/fixture/2023/3978/,St Benedict’s College,St John’s College,2023-06-03,2023,22,34,migrated,
3979,https://rugbyignite.co.za/fixture/2023/3979/,Wesvalia,Merensky Landbou Akademie,2023-06-03,2023,18,8,migrated,
3980,https://rugbyignite.co.za/fixture/2023/3980/,Die Anker,Pietersburg Hoërskool,2023-06-10,2023,32,10,migrated,
3981,https://rugbyignite.co.za/fixture/2023/3981/,EG Jansen,Hoërskool Menlopark,2023-06-10,2023,74,7,migrated,
